t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
32.02,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
33.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
35.52,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
36.98,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
37.93,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
37.93,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
38.02,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
39.04,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
40.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
41.04,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
42.04,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
43.44,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
44.03,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
45.03,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
46.08,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
47.02,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
48.02,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
49.13,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
50.04,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
51.02,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
52.02,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
53.02,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
54.03,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
55.04,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
56.03,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
57.22,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
58.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
59.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
60.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
61.27,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
62.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
63.11,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
64.49,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
65.1,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
66.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
67.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
68.11,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
69.03,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
70.04,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
71.09,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
72.09,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
73.04,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
74.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
75.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
76.04,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
77.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
78.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
79.13,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
80.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
81.1,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
82.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
83.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
84.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
85.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
86.06,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
87.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
88.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
89.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
90.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
91.16,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
92.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
93.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
94.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
95.11,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
96.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
97.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
99.53,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
99.57,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
100.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
101.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
102.17,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
103.12,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
104.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
105.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
106.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
107.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
108.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
110.49,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
110.5,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
111.97,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
112.12,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
113.13,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
114.18,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
115.55,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
116.5,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
117.11,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
118.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
119.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
120.05,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
121.05,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
122.07,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
124.47,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
124.48,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
125.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
126.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
127.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
132.47,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
132.5,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
132.5,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
132.51,node-2FCC00,IDLE,0,,0,0,0,51,200,0,0,20,4,SCHEDULABLE
132.51,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
133.06,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
134.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
135.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
136.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
137.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
138.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
139.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
140.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
141.06,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
142.06,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
143.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
144.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
145.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
146.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
147.07,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
148.07,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
149.09,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
150.12,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
151.08,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
152.13,node-2FCC00,IDLE,0,,0,0,0,52,200,0,0,20,4,SCHEDULABLE
153.09,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
154.09,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
155.1,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
156.09,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
157.1,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
158.1,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
0.0,node-34A9F0,IDLE,0,,0,0,0,12,100,0,0,20,2,SCHEDULABLE
0.89,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,2,SCHEDULABLE
3.48,node-34A9F0,IDLE,0,,0,0,0,15,100,0,0,20,2,SCHEDULABLE
3.62,node-34A9F0,IDLE,0,,0,0,0,14,100,0,0,20,2,SCHEDULABLE
4.01,node-34A9F0,IDLE,0,,0,0,0,15,100,0,0,20,2,SCHEDULABLE
4.93,node-34A9F0,IDLE,0,,0,0,0,14,100,0,0,20,2,SCHEDULABLE
5.89,node-34A9F0,IDLE,0,,0,0,0,16,100,0,0,20,2,SCHEDULABLE
6.98,node-34A9F0,IDLE,0,,0,0,0,14,100,0,0,20,2,SCHEDULABLE
7.89,node-34A9F0,IDLE,0,,0,0,0,23,200,0,0,20,4,SCHEDULABLE
8.92,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
9.95,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
10.97,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
11.89,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
12.89,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
13.94,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
14.9,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
15.9,node-34A9F0,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
16.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
17.89,node-34A9F0,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
18.96,node-34A9F0,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
19.98,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
20.9,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
21.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
22.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
23.98,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
24.89,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
25.9,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
26.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
27.97,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
28.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
29.89,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
30.92,node-34A9F0,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
31.95,node-34A9F0,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
32.97,node-34A9F0,IDLE,0,,0,0,0,26,200,0,0,20,4,SCHEDULABLE
33.89,node-34A9F0,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
34.92,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
35.94,node-34A9F0,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
36.89,node-34A9F0,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
37.89,node-34A9F0,IDLE,0,,0,0,0,26,200,0,0,20,4,SCHEDULABLE
45.05,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
45.98,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
47.11,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
47.98,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
48.99,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
49.97,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
50.97,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
51.97,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
52.99,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
53.99,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
55.0,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
56.01,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
57.21,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
58.05,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
59.06,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
60.0,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
62.05,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
62.13,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
63.06,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
64.1,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
65.02,node-34A9F0,IDLE,0,,0,0,0,8,100,0,0,20,0,SCHEDULABLE
66.15,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
67.05,node-34A9F0,IDLE,0,,0,0,0,18,100,0,0,20,2,SCHEDULABLE
68.11,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
69.01,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
70.02,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
71.01,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
72.02,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
73.02,node-34A9F0,IDLE,0,,0,0,0,18,100,0,0,20,2,SCHEDULABLE
74.03,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
75.03,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
76.03,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
77.03,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
78.03,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
79.05,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
80.05,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
81.11,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
82.05,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
83.04,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
84.07,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
85.04,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
86.06,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
87.06,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
88.1,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
89.04,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
90.04,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
91.07,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
92.05,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
93.07,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
94.08,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
95.13,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
96.05,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
97.07,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
98.07,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
99.13,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
100.08,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
101.07,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
102.07,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
103.11,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
104.06,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
105.06,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
106.11,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
107.06,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
108.06,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
109.09,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
110.08,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
111.2,node-34A9F0,IDLE,0,,0,0,0,23,100,0,0,20,2,SCHEDULABLE
112.14,node-34A9F0,IDLE,0,,0,0,0,18,100,0,0,20,2,SCHEDULABLE
113.13,node-34A9F0,IDLE,0,,0,0,0,23,100,0,0,20,2,SCHEDULABLE
114.08,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
115.21,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
116.31,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
117.11,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
118.07,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
119.07,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
120.06,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
121.07,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
123.59,node-34A9F0,IDLE,0,,0,0,0,18,100,0,0,20,2,SCHEDULABLE
123.61,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
124.07,node-34A9F0,IDLE,0,,0,0,0,24,100,0,0,20,2,SCHEDULABLE
125.07,node-34A9F0,IDLE,0,,0,0,0,21,100,0,0,20,2,SCHEDULABLE
126.08,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
127.08,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
128.1,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
129.24,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
133.04,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
133.05,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
133.05,node-34A9F0,IDLE,0,,0,0,0,20,100,0,0,20,2,SCHEDULABLE
133.09,node-34A9F0,IDLE,0,,0,0,0,22,100,0,0,20,2,SCHEDULABLE
134.09,node-34A9F0,IDLE,0,,0,0,0,19,100,0,0,20,2,SCHEDULABLE
