t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
22.11,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
23.11,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
24.11,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
25.12,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
26.12,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
27.12,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
28.11,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
29.12,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
30.12,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
31.12,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
32.12,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
33.13,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
34.13,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
35.13,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
36.14,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
37.13,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
38.13,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
39.14,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
40.14,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
41.13,node-2FCC00,IDLE,0,,0,0,0,54,200,0,0,20,4,SCHEDULABLE
42.14,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
43.14,node-2FCC00,IDLE,0,,0,0,0,53,200,0,0,20,4,SCHEDULABLE
44.14,node-2FCC00,IDLE,0,,0,0,0,55,200,0,0,20,4,SCHEDULABLE
45.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
46.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
47.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
48.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
49.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
50.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
51.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
52.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
53.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
54.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
55.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
56.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
57.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
58.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
59.13,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
60.13,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
61.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
62.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
63.13,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
64.13,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
65.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
66.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
67.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
68.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
69.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
70.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
71.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
72.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
73.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
74.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
75.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
76.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
77.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
78.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
79.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
80.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
81.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
82.14,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
83.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
84.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
85.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
86.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
87.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
88.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
89.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
90.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
91.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
92.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
93.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
94.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
95.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
96.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
97.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
98.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
99.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
100.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
101.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
102.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
103.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
104.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
105.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
106.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
107.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
108.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
109.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
110.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
111.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
112.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
113.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
114.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
115.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
116.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
117.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
118.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
119.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
120.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
121.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
122.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
123.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
124.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
125.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
126.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
127.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
128.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
129.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
130.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
131.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
132.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
133.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
134.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
135.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
136.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
137.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
138.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
139.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
140.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
141.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
142.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
143.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
144.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
145.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
146.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
147.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
148.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
149.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
150.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
151.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
152.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
153.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
154.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
155.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
156.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
157.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
158.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
159.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
160.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
161.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
162.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
163.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
164.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
165.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
166.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
167.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
168.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
169.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
170.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
171.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
172.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
173.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
174.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
175.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
176.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
177.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
178.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
179.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
180.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
181.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
182.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
183.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
184.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,52,200,0,0,20,4,SCHEDULABLE
185.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
186.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
187.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
188.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
189.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
190.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
191.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
192.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
193.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
194.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
195.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
196.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
197.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
198.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
199.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
200.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
201.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
202.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
203.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
204.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
205.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
206.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,55,200,0,0,20,4,SCHEDULABLE
207.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
208.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
209.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
210.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
211.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
212.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
213.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
214.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
215.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
216.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
217.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
218.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
219.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
220.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
221.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
222.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
223.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
224.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,54,200,0,0,20,4,SCHEDULABLE
225.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,53,200,0,0,20,4,SCHEDULABLE
0.0,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
1.02,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
1.98,node-34A9F0,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
2.99,node-34A9F0,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
3.99,node-34A9F0,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
5.03,node-34A9F0,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
6.04,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
7.06,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
7.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
8.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
9.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
10.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
11.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
12.98,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
13.99,node-34A9F0,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
14.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
16.0,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
17.0,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
17.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
19.0,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
19.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
20.99,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
22.02,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
23.04,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
23.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
24.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
25.98,node-34A9F0,IDLE,0,,0,0,0,66,200,0,0,20,4,SCHEDULABLE
27.04,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
27.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
28.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
29.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
30.98,node-34A9F0,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
