t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
21.46,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
22.39,node-2FCC00,IDLE,0,,0,0,0,66,200,0,0,20,4,SCHEDULABLE
23.39,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
24.4,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
25.37,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
26.39,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
27.4,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
28.41,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
29.46,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
30.39,node-2FCC00,REQUESTING,1,node-34A9F0,10,0,0,84,850,3,2,20,19,OVERLOADED
31.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,16,3,93,850,3,2,10,10,OVERLOADED
32.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,30,10,93,850,3,2,10,10,OVERLOADED
33.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,100,750,20,2,10,10,OVERLOADED
34.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,100,750,20,2,10,10,OVERLOADED
35.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,94,750,20,2,10,10,OVERLOADED
36.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,7,2,10,10,OVERLOADED
37.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,7,2,10,10,OVERLOADED
38.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
39.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
40.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
41.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
42.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
43.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
44.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
45.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
46.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
47.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
48.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
49.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
50.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
51.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
52.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
53.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,87,650,0,1,10,10,SCHEDULABLE
54.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
55.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
56.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
57.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
58.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
59.45,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
60.39,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
61.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
62.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,650,0,1,10,10,SCHEDULABLE
63.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,1,10,10,SCHEDULABLE
64.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
65.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
66.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
67.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,650,0,1,10,10,SCHEDULABLE
68.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
69.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
70.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
71.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,650,0,0,10,10,SCHEDULABLE
72.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
73.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
74.48,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,84,200,0,0,10,4,SCHEDULABLE
75.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,87,200,0,1,10,4,SCHEDULABLE
76.42,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
77.48,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
78.5,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,84,200,0,0,10,4,SCHEDULABLE
79.4,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
80.45,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
81.47,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
82.46,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
83.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,87,200,0,1,10,4,SCHEDULABLE
84.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
85.47,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
86.49,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
87.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
88.47,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
89.46,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
90.44,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
91.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
92.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
93.44,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
94.42,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
95.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
96.42,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
97.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
98.41,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
99.43,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
100.42,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,86,200,0,1,10,4,SCHEDULABLE
101.42,node-2FCC00,ACTIVE,2,node-34A9F0,10,31,11,85,200,0,0,10,4,SCHEDULABLE
0.06,node-34A9F0,IDLE,0,,0,0,0,54,100,0,0,20,2,SCHEDULABLE
1.06,node-34A9F0,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
2.11,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
3.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
4.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
5.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
6.08,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
7.07,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
8.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
9.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
10.08,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
11.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
12.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
13.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
14.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
15.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
16.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
17.07,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
18.09,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
19.09,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
20.11,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
21.07,node-34A9F0,IDLE,0,,0,0,0,61,200,0,0,20,4,SCHEDULABLE
22.06,node-34A9F0,IDLE,0,,0,0,0,64,200,0,0,20,4,SCHEDULABLE
23.07,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
24.13,node-34A9F0,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
25.06,node-34A9F0,IDLE,0,,0,0,0,61,200,0,0,20,4,SCHEDULABLE
26.06,node-34A9F0,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
27.08,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
28.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
29.06,node-34A9F0,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
30.06,node-34A9F0,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
31.06,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,68,200,0,0,20,4,SCHEDULABLE
32.1,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,79,200,0,0,20,4,SCHEDULABLE
33.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,65,100,2,2,20,4,OVERLOADED
34.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,2,2,20,2,OVERLOADED
35.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
36.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
37.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
38.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
39.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
40.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
41.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
42.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
43.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
44.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
45.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
46.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
47.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
48.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
49.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
50.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
51.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
52.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,56,100,0,0,20,2,SCHEDULABLE
53.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
54.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
55.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
56.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
57.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
58.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
59.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
60.14,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
61.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,54,100,0,0,20,2,SCHEDULABLE
62.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,56,100,0,0,20,2,SCHEDULABLE
63.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
64.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
65.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
66.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
67.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
68.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
69.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
70.15,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
71.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
72.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,55,100,0,0,20,2,SCHEDULABLE
73.19,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
74.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
75.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,63,200,0,0,20,4,SCHEDULABLE
76.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
77.17,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
78.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,63,200,0,0,20,4,SCHEDULABLE
79.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
80.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
81.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
82.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
83.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,64,200,0,0,20,4,SCHEDULABLE
84.15,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
85.18,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
86.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
87.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,63,200,0,0,20,4,SCHEDULABLE
88.14,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
89.15,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
90.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,63,200,0,0,20,4,SCHEDULABLE
91.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
92.12,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
93.13,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
94.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
95.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
96.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
97.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
98.16,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
99.17,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
100.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
101.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
102.11,node-34A9F0,HOSTING,3,node-2FCC00,10,0,0,62,200,0,0,20,4,SCHEDULABLE
0.0,node-7115F8,IDLE,0,,0,0,0,57,100,0,0,20,2,SCHEDULABLE
0.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
1.92,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
2.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
3.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
4.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
5.92,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
6.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
7.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
8.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
9.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
10.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
11.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
12.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
13.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
14.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
15.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
16.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
17.92,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
18.94,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
19.95,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
20.92,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
21.98,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
23.22,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
23.94,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
24.92,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
26.01,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
26.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
27.92,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
28.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
29.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
30.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
31.9,node-7115F8,IDLE,0,,0,0,0,65,100,0,0,20,2,SCHEDULABLE
32.9,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
33.95,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
34.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
35.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
36.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
37.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
38.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
39.9,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
40.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
41.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
42.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
43.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
44.95,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
45.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
46.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
47.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
48.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
49.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
50.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
51.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
52.91,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
53.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
54.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
55.9,node-7115F8,IDLE,0,,0,0,0,59,100,0,0,20,2,SCHEDULABLE
56.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
57.9,node-7115F8,IDLE,0,,0,0,0,58,100,0,0,20,2,SCHEDULABLE
