t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
51.07,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
52.07,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
53.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
54.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
55.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
56.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
57.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
58.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
59.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
60.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
61.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
62.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
63.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
64.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
65.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
66.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
67.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
68.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
69.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
70.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
71.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
72.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
73.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
74.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
75.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
76.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
77.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
78.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
79.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
80.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
81.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
82.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
83.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
84.1,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
85.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
86.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
87.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
88.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
89.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
90.08,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
91.08,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
92.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
93.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
94.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
95.08,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
96.08,node-2FCC00,HOSTING,3,node-34A9F0,4,0,0,30,200,0,0,20,4,SCHEDULABLE
97.08,node-2FCC00,HOSTING,3,node-34A9F0,4,0,0,29,200,0,0,20,4,SCHEDULABLE
98.08,node-2FCC00,HOSTING,3,node-34A9F0,4,0,0,29,200,0,0,20,4,SCHEDULABLE
99.08,node-2FCC00,HOSTING,3,node-34A9F0,4,0,0,28,200,0,0,20,4,SCHEDULABLE
100.08,node-2FCC00,HOSTING,3,node-34A9F0,4,0,0,29,200,0,0,20,4,SCHEDULABLE
101.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
102.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
103.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
104.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
105.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
106.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
107.1,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
108.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
109.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
110.1,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
111.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
112.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
113.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
114.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
115.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
116.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
117.16,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
118.18,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
119.09,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
120.09,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
121.15,node-2FCC00,IDLE,0,,0,0,0,31,200,0,0,20,4,SCHEDULABLE
122.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
123.09,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
124.1,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
125.14,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
126.1,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
127.12,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
128.11,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
129.11,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
130.11,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
131.11,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
132.12,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
133.13,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
134.12,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
135.12,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
136.13,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
137.12,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
138.14,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
139.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
140.14,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
141.14,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
142.13,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
143.12,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
144.13,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
145.13,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
146.13,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
147.15,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
148.14,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
149.14,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
150.14,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
151.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
152.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
153.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,31,200,0,0,20,4,SCHEDULABLE
154.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,30,200,0,0,20,4,SCHEDULABLE
155.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,29,200,0,0,20,4,SCHEDULABLE
156.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,29,200,0,0,20,4,SCHEDULABLE
157.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,30,200,0,0,20,4,SCHEDULABLE
158.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,29,200,0,0,20,4,SCHEDULABLE
159.15,node-2FCC00,HOSTING,3,node-34A9F0,3,0,0,29,200,0,0,20,4,SCHEDULABLE
160.15,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
161.15,node-2FCC00,IDLE,0,,0,0,0,31,200,0,0,20,4,SCHEDULABLE
162.15,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
163.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
164.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
165.16,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
166.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
167.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
168.16,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
169.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
170.16,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
171.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
172.16,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
173.18,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
174.17,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
175.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
176.17,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
177.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
178.17,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
179.17,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
180.17,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
181.18,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
182.19,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
183.18,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
184.18,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
185.19,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
186.19,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
187.19,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
188.18,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
189.18,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
190.19,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
191.2,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
192.2,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
193.19,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
194.2,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
195.19,node-2FCC00,HOSTING,3,node-34A9F0,2,0,0,31,200,0,0,20,4,SCHEDULABLE
196.19,node-2FCC00,HOSTING,3,node-34A9F0,2,0,0,30,200,0,0,20,4,SCHEDULABLE
197.19,node-2FCC00,HOSTING,3,node-34A9F0,2,0,0,30,200,0,0,20,4,SCHEDULABLE
198.19,node-2FCC00,HOSTING,3,node-34A9F0,2,0,0,29,200,0,0,20,4,SCHEDULABLE
199.19,node-2FCC00,HOSTING,3,node-34A9F0,2,0,0,29,200,0,0,20,4,SCHEDULABLE
200.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
201.2,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
202.2,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
203.2,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
204.21,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
205.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
206.21,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
207.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
208.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
209.21,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
210.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
211.21,node-2FCC00,IDLE,0,,0,0,0,31,200,0,0,20,4,SCHEDULABLE
212.21,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
213.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
214.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
215.21,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
216.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
217.21,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
218.24,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
219.23,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
220.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
221.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
222.25,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
223.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
224.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
225.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
226.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
227.22,node-2FCC00,IDLE,0,,0,0,0,31,200,0,0,20,4,SCHEDULABLE
228.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
229.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
230.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
231.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
232.23,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
233.23,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
234.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
235.24,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
236.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
237.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
238.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
239.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
240.24,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
241.24,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
242.23,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
243.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
244.24,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
245.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
246.22,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
247.25,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
248.25,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
249.23,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
250.22,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
251.22,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
252.25,node-2FCC00,HOSTING,3,node-34A9F0,8,0,0,31,200,0,0,20,4,SCHEDULABLE
253.22,node-2FCC00,HOSTING,3,node-34A9F0,8,0,0,29,200,0,0,20,4,SCHEDULABLE
254.23,node-2FCC00,HOSTING,3,node-34A9F0,8,0,0,28,200,0,0,20,4,SCHEDULABLE
255.23,node-2FCC00,HOSTING,3,node-34A9F0,8,0,0,29,200,0,0,20,4,SCHEDULABLE
256.24,node-2FCC00,HOSTING,3,node-34A9F0,8,0,0,29,200,0,0,20,4,SCHEDULABLE
0.01,node-313978,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
1.03,node-313978,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
2.06,node-313978,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
2.98,node-313978,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
4.0,node-313978,IDLE,0,,0,0,0,4,100,0,0,20,0,SCHEDULABLE
5.03,node-313978,IDLE,0,,0,0,0,17,100,0,0,20,2,SCHEDULABLE
6.05,node-313978,IDLE,0,,0,0,0,16,100,0,0,20,2,SCHEDULABLE
6.97,node-313978,IDLE,0,,0,0,0,16,100,0,0,20,2,SCHEDULABLE
7.96,node-313978,IDLE,0,,0,0,0,22,200,0,0,20,4,SCHEDULABLE
9.02,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
9.97,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
10.96,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
11.96,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
12.97,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
13.99,node-313978,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
15.06,node-313978,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
16.0,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
17.0,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
18.03,node-313978,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
19.06,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
20.0,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
21.01,node-313978,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
22.02,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
23.05,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
24.0,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
25.01,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
26.01,node-313978,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
27.04,node-313978,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
